,period_begin,zip_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,Year
2970,2013-04-01,78756,Condo/Co-op,3,174150.0,164950.0,206.8473609,228.1968205,15,24.0,8.0,29.0,0.984345736,0.266666667,2013
3534,2013-07-01,78756,Condo/Co-op,3,155500.0,229500.0,216.5242165,219.8666667,22,23.0,12.0,23.5,0.977243179,0.136363636,2013
4094,2013-10-01,78756,Condo/Co-op,3,199750.0,354950.0,230.9544852,233.8933772,14,16.0,8.0,31.5,0.984521813,0.071428571,2013
4646,2014-01-01,78756,Condo/Co-op,3,415000.0,249950.0,207.5847458,250.8350766,7,10.0,7.0,80.0,0.992848068,0.285714286,2014
5238,2014-04-01,78756,Condo/Co-op,3,229250.0,239950.0,244.1421655,242.4415288,18,25.0,6.0,9.0,0.993349285,0.277777778,2014
5823,2014-07-01,78756,Condo/Co-op,3,206000.0,210000.0,246.0770328,224.1594022,17,15.0,8.0,6.5,1.013524211,0.352941176,2014
6392,2014-10-01,78756,Condo/Co-op,3,390000.0,242500.0,230.3860523,271.4052908,9,6.0,5.0,40.0,0.983549956,0.111111111,2014
6942,2015-01-01,78756,Condo/Co-op,3,201500.0,359900.0,236.2903226,226.7800882,9,11.0,5.0,8.0,0.980791906,0.333333333,2015
7514,2015-04-01,78756,Condo/Co-op,3,355000.0,301950.0,259.6952909,257.4074074,11,12.0,6.0,14.0,0.995561203,0.181818182,2015
8079,2015-07-01,78756,Condo/Co-op,3,292450.0,225000.0,236.0487739,231.7554241,12,15.0,5.0,7.0,0.996408118,0.25,2015
8639,2015-10-01,78756,Condo/Co-op,3,207250.0,257250.0,231.8257606,276.5120676,8,4.0,4.0,13.5,0.981128328,0.125,2015
9182,2016-01-01,78756,Condo/Co-op,3,240000.0,374900.0,255.0923903,268.2100508,4,5.0,4.0,30.0,0.984262695,0.0,2016
9758,2016-04-01,78756,Condo/Co-op,3,209500.0,212000.0,268.1991766,261.1783154,14,18.0,4.0,10.0,1.004256582,0.357142857,2016
10323,2016-07-01,78756,Condo/Co-op,3,250000.0,250000.0,270.1829925,270.4378669,13,14.0,6.0,9.0,0.995290462,0.307692308,2016
10877,2016-10-01,78756,Condo/Co-op,3,250000.0,242500.0,251.2242111,248.8921216,8,6.0,3.0,7.5,1.004102795,0.375,2016
11425,2017-01-01,78756,Condo/Co-op,3,241650.0,249900.0,272.4351747,275.7931034,7,17.0,9.0,17.0,0.984165268,0.285714286,2017
11995,2017-04-01,78756,Condo/Co-op,3,182500.0,207450.0,270.9768492,273.5156615,15,12.0,5.0,27.0,0.991547172,0.133333333,2017
12580,2017-07-01,78756,Condo/Co-op,3,218000.0,213750.0,276.3515239,264.8726909,10,16.0,8.0,26.0,0.9804983,0.1,2017
13143,2017-10-01,78756,Condo/Co-op,3,173500.0,230000.0,260.9034268,253.7383178,5,5.0,8.0,54.0,0.958468159,0.0,2017
13700,2018-01-01,78756,Condo/Co-op,3,205700.0,239900.0,279.2069042,283.1442464,6,9.0,5.0,18.0,0.97310956,0.0,2018
14283,2018-04-01,78756,Condo/Co-op,3,223200.0,224000.0,280.3138374,294.3925234,13,13.0,5.0,21.0,0.985658919,0.076923077,2018
14854,2018-07-01,78756,Condo/Co-op,3,214500.0,217000.0,280.3738318,262.6474728,9,18.0,11.0,17.0,0.974650792,0.111111111,2018
15419,2018-10-01,78756,Condo/Co-op,3,219900.0,311000.0,236.9612069,275.2047316,9,7.0,7.0,49.0,0.975162634,0.222222222,2018
15997,2019-01-01,78756,Condo/Co-op,3,215500.0,197000.0,251.610006,265.9865128,8,8.0,8.0,30.0,0.963430632,0.125,2019
16609,2019-04-01,78756,Condo/Co-op,3,214370.0,245999.0,296.9222462,302.1120294,11,15.0,8.0,28.0,0.980621947,0.181818182,2019
17207,2019-07-01,78756,Condo/Co-op,3,245000.0,364400.0,294.8148148,294.2396555,11,10.0,7.0,43.0,0.978822071,0.0,2019
17793,2019-10-01,78756,Condo/Co-op,3,346925.0,235000.0,303.5491663,317.99591,8,7.0,4.0,8.5,0.988987419,0.25,2019
18372,2020-01-01,78756,Condo/Co-op,3,288600.0,264949.5,324.1935484,323.5957591,7,10.0,8.0,9.0,1.00419838,0.428571429,2020
18963,2020-04-01,78756,Condo/Co-op,3,253000.0,329000.0,308.5450729,306.9029851,10,11.0,5.0,59.5,0.973162531,0.1,2020
19566,2020-07-01,78756,Condo/Co-op,3,332500.0,257500.0,329.5571576,320.6724782,13,15.0,9.0,4.0,0.9909023,0.307692308,2020
20165,2020-10-01,78756,Condo/Co-op,3,290500.0,235000.0,310.8603621,324.0680713,12,13.0,7.0,67.0,0.983825296,0.083333333,2020
20760,2021-01-01,78756,Condo/Co-op,3,248000.0,250000.0,316.0453809,303.7383178,11,5.0,3.0,73.0,1.005912529,0.181818182,2021
21380,2021-04-01,78756,Condo/Co-op,3,212500.0,412450.0,331.8298436,320.2072202,4,4.0,3.0,17.0,1.008728171,0.5,2021
22015,2021-07-01,78756,Condo/Co-op,3,389500.0,450000.0,389.2547172,398.505604,14,17.0,7.0,16.5,1.091782378,0.785714286,2021
22644,2021-10-01,78756,Condo/Co-op,3,340000.0,345000.0,423.4122042,463.0872483,9,7.0,3.0,36.0,1.025809997,0.666666667,2021
167,2012-01-01,78756,Multi-Family (2-4 Unit),4,343750.0,166000.0,181.2071692,187.032419,1,11.0,1.0,206.0,0.906992084,0.0,2012
726,2012-04-01,78756,Multi-Family (2-4 Unit),4,214882.5,289450.0,202.222799,184.0157115,2,6.0,2.0,152.5,0.987558931,0.0,2012
1297,2012-07-01,78756,Multi-Family (2-4 Unit),4,299400.0,219900.0,181.8108559,136.7537313,2,1.0,1.0,34.5,0.97458194,0.0,2012
1863,2012-10-01,78756,Multi-Family (2-4 Unit),4,220000.0,357495.0,136.8159204,223.2365473,1,6.0,7.0,78.0,1.000454752,1.0,2012
2971,2013-04-01,78756,Multi-Family (2-4 Unit),4,309900.0,359000.0,216.4106145,207.995365,3,3.0,8.0,3.0,0.990042934,0.0,2013
3535,2013-07-01,78756,Multi-Family (2-4 Unit),4,333000.0,389900.0,207.995365,231.5591048,3,2.0,1.0,7.0,0.986210484,0.333333333,2013
4647,2014-01-01,78756,Multi-Family (2-4 Unit),4,520000.0,402500.0,218.2123374,419.2708333,1,1.0,7.0,54.0,0.98131723,0.0,2014
5239,2014-04-01,78756,Multi-Family (2-4 Unit),4,415000.0,475000.0,199.1362764,202.3111305,1,2.0,1.0,7.0,1.0375,1.0,2014
5824,2014-07-01,78756,Multi-Family (2-4 Unit),4,545000.0,399500.0,210.7501933,239.0696812,1,2.0,2.0,83.0,0.990909091,0.0,2014
6393,2014-10-01,78756,Multi-Family (2-4 Unit),4,424660.0,425000.0,213.5487336,225.0,2,3.0,3.0,28.5,0.939317875,0.0,2014
7515,2015-04-01,78756,Multi-Family (2-4 Unit),4,378500.0,415000.0,228.0371552,240.162037,2,1.0,1.0,75.0,0.902126152,0.0,2015
8640,2015-10-01,78756,Multi-Family (2-4 Unit),4,409000.0,392250.0,213.0474453,207.6865223,2,2.0,1.0,209.5,0.963181085,0.0,2015
9183,2016-01-01,78756,Multi-Family (2-4 Unit),4,345000.0,374900.0,207.5812274,268.2100508,1,5.0,4.0,124.0,0.863579474,0.0,2016
10324,2016-07-01,78756,Multi-Family (2-4 Unit),4,205000.0,559450.0,197.8764479,232.6645439,1,2.0,6.0,1.0,1.079515534,1.0,2016
11996,2017-04-01,78756,Multi-Family (2-4 Unit),4,1606692.5,504500.0,880.7828184,245.5756411,2,4.0,1.0,27.0,0.966675893,0.0,2017
12581,2017-07-01,78756,Multi-Family (2-4 Unit),4,413750.0,550000.0,237.7905903,318.6558517,2,1.0,1.0,45.5,0.961214623,0.5,2017
13701,2018-01-01,78756,Multi-Family (2-4 Unit),4,547500.0,239900.0,317.207416,283.1442464,1,9.0,5.0,186.0,0.995454545,0.0,2018
15420,2018-10-01,78756,Multi-Family (2-4 Unit),4,707500.0,375000.0,531.1924026,276.9347496,2,5.0,3.0,15.0,0.822270115,0.0,2018
15998,2019-01-01,78756,Multi-Family (2-4 Unit),4,486262.5,650000.0,275.9141897,310.4154216,4,2.0,2.0,10.0,0.97434812,0.0,2019
16610,2019-04-01,78756,Multi-Family (2-4 Unit),4,509000.0,549000.0,313.2307692,304.5515395,1,3.0,3.0,27.0,0.927140255,0.0,2019
17208,2019-07-01,78756,Multi-Family (2-4 Unit),4,860000.0,637500.0,287.8179384,473.224394,3,2.0,1.0,67.0,0.952645503,0.0,2019
18373,2020-01-01,78756,Multi-Family (2-4 Unit),4,587000.0,572000.0,352.3409364,320.0667631,1,2.0,1.0,6.0,1.013816926,1.0,2020
19567,2020-07-01,78756,Multi-Family (2-4 Unit),4,530000.0,257500.0,274.4691869,320.6724782,1,15.0,9.0,73.0,0.938053097,0.0,2020
20166,2020-10-01,78756,Multi-Family (2-4 Unit),4,692000.0,671000.0,222.4365156,325.7397099,1,2.0,1.0,6.0,1.0,0.0,2020
21381,2021-04-01,78756,Multi-Family (2-4 Unit),4,1045000.0,750000.0,364.9823173,384.8127245,4,5.0,2.0,40.5,0.962923918,0.25,2021
22645,2021-10-01,78756,Multi-Family (2-4 Unit),4,750000.0,630000.0,324.6753247,407.5032342,1,1.0,1.0,102.0,0.883392226,0.0,2021
168,2012-01-01,78756,Single Family Residential,6,435000.0,425000.0,230.8135617,260.560038,24,43.0,28.0,36.5,0.969207529,0.125,2012
727,2012-04-01,78756,Single Family Residential,6,371950.0,400000.0,255.0403969,261.5472127,44,41.0,17.0,18.0,0.983683305,0.25,2012
1298,2012-07-01,78756,Single Family Residential,6,425700.0,426000.0,255.7270916,249.587156,33,34.0,27.0,25.0,0.975958238,0.181818182,2012
1864,2012-10-01,78756,Single Family Residential,6,250500.0,439450.0,224.8653501,249.2357054,13,20.0,19.0,79.0,0.960862226,0.0,2012
2408,2013-01-01,78756,Single Family Residential,6,442500.0,434900.0,253.309895,267.8680361,30,28.0,13.0,54.0,0.979532783,0.166666667,2013
2972,2013-04-01,78756,Single Family Residential,6,440500.0,474000.0,268.2260195,261.5561491,32,40.0,18.0,6.0,0.997142242,0.4375,2013
3536,2013-07-01,78756,Single Family Residential,6,421000.0,459450.0,289.1025641,296.3322788,31,32.0,17.0,17.5,0.983989739,0.225806452,2013
4095,2013-10-01,78756,Single Family Residential,6,377700.0,385000.0,299.3670886,283.7370242,17,15.0,7.0,11.0,0.995763125,0.235294118,2013
4648,2014-01-01,78756,Single Family Residential,6,463000.0,499000.0,275.847635,271.6617832,19,17.0,6.0,6.0,0.998248558,0.368421053,2014
5240,2014-04-01,78756,Single Family Residential,6,450000.0,535990.0,297.6190476,300.0,19,39.0,16.0,9.0,0.990915356,0.263157895,2014
5825,2014-07-01,78756,Single Family Residential,6,559450.0,449450.0,302.6770788,316.910696,26,26.0,10.0,20.0,0.991073542,0.269230769,2014
6394,2014-10-01,78756,Single Family Residential,6,485000.0,472000.0,281.6686967,278.7451465,17,18.0,11.0,23.5,0.996686165,0.235294118,2014
6943,2015-01-01,78756,Single Family Residential,6,410000.0,434949.5,308.4415584,296.5980174,25,36.0,15.0,21.0,0.991780509,0.32,2015
7516,2015-04-01,78756,Single Family Residential,6,426450.0,501875.0,310.6246357,323.1268012,24,42.0,24.0,7.0,0.994516764,0.208333333,2015
8080,2015-07-01,78756,Single Family Residential,6,517500.0,407498.5,321.6080402,350.8698874,29,24.0,12.0,20.5,0.988891927,0.24137931,2015
8641,2015-10-01,78756,Single Family Residential,6,463000.0,579845.0,318.8040346,313.5887239,21,30.0,19.0,27.5,0.985888749,0.238095238,2015
9184,2016-01-01,78756,Single Family Residential,6,492500.0,579000.0,312.2173931,307.5871497,22,39.0,28.0,30.0,0.982530677,0.318181818,2016
9759,2016-04-01,78756,Single Family Residential,6,548200.0,565000.0,318.5924869,357.0535714,35,51.0,32.0,15.0,0.994015586,0.371428571,2016
10325,2016-07-01,78756,Single Family Residential,6,552000.0,599000.0,331.419329,335.868695,38,21.0,20.0,46.0,0.97651714,0.157894737,2016
10878,2016-10-01,78756,Single Family Residential,6,593000.0,549950.0,330.26571,301.0192239,18,18.0,16.0,40.0,0.979821223,0.388888889,2016
11426,2017-01-01,78756,Single Family Residential,6,474500.0,599000.0,323.7924366,341.5744958,14,35.0,23.0,46.5,0.97596903,0.357142857,2017
11997,2017-04-01,78756,Single Family Residential,6,560000.0,575000.0,365.5863973,349.702381,42,45.0,28.0,19.0,0.984844083,0.214285714,2017
12582,2017-07-01,78756,Single Family Residential,6,565175.0,575000.0,340.5515347,369.887165,30,29.0,16.0,30.5,0.981189123,0.166666667,2017
13144,2017-10-01,78756,Single Family Residential,6,589900.0,669000.0,353.992572,354.3307087,21,13.0,9.0,68.0,0.97786752,0.047619048,2017
13702,2018-01-01,78756,Single Family Residential,6,605700.0,569900.0,322.9125697,357.4239714,20,35.0,16.0,27.5,0.973790184,0.15,2018
14284,2018-04-01,78756,Single Family Residential,6,512500.0,550000.0,349.6277193,368.7754149,32,35.0,23.0,14.0,0.976841753,0.21875,2018
14855,2018-07-01,78756,Single Family Residential,6,563550.0,648888.5,361.3078082,404.9453668,22,26.0,23.0,23.5,0.983648611,0.227272727,2018
15421,2018-10-01,78756,Single Family Residential,6,695000.0,675000.0,405.6910569,411.7959617,21,23.0,15.0,33.0,0.997056113,0.19047619,2018
15999,2019-01-01,78756,Single Family Residential,6,700000.0,544950.0,394.1441441,393.3346745,15,38.0,25.0,20.0,0.977404336,0.266666667,2019
16611,2019-04-01,78756,Single Family Residential,6,625000.0,699750.0,368.4823769,368.4823769,45,47.0,22.0,13.0,0.984848226,0.288888889,2019
17209,2019-07-01,78756,Single Family Residential,6,567500.0,477000.0,382.8446583,393.32072,34,24.0,13.0,35.0,0.988899981,0.294117647,2019
17794,2019-10-01,78756,Single Family Residential,6,655000.0,799000.0,389.8809524,397.0994475,23,17.0,8.0,21.5,0.973561578,0.130434783,2019
18374,2020-01-01,78756,Single Family Residential,6,740000.0,649950.0,388.3892069,425.3667597,15,24.0,10.0,53.0,0.994058338,0.4,2020
18964,2020-04-01,78756,Single Family Residential,6,625000.0,699000.0,386.537127,394.1082803,17,29.0,14.0,15.5,0.976385372,0.117647059,2020
19568,2020-07-01,78756,Single Family Residential,6,587192.5,667250.0,426.6998393,437.4450473,34,38.0,16.0,8.5,0.997105217,0.323529412,2020
20167,2020-10-01,78756,Single Family Residential,6,700000.0,724500.0,415.084102,437.394062,37,26.0,11.0,37.0,1.002247087,0.324324324,2020
20761,2021-01-01,78756,Single Family Residential,6,819000.0,725000.0,486.6486291,497.7520873,20,29.0,12.0,28.5,1.048570126,0.7,2021
21382,2021-04-01,78756,Single Family Residential,6,780500.0,799000.0,504.3294999,494.1434846,24,29.0,13.0,26.0,1.064503325,0.666666667,2021
22016,2021-07-01,78756,Single Family Residential,6,853750.0,725000.0,525.1352366,509.6262741,34,33.0,14.0,35.0,1.052824904,0.617647059,2021
22646,2021-10-01,78756,Single Family Residential,6,875000.0,1012500.0,548.0682839,551.7872074,19,18.0,9.0,36.0,1.05190706,0.473684211,2021
728,2012-04-01,78756,Townhouse,13,263200.0,254500.0,171.3502815,193.3497926,2,2.0,17.0,11.5,0.993207547,0.0,2012
1299,2012-07-01,78756,Townhouse,13,243000.0,426000.0,208.583691,249.587156,1,34.0,27.0,4.0,0.995901639,0.0,2012
2409,2013-01-01,78756,Townhouse,13,441500.0,449000.0,249.7171946,253.959276,1,1.0,13.0,54.0,0.983296214,0.0,2013
2973,2013-04-01,78756,Townhouse,13,279900.0,279900.0,193.8365651,193.8365651,1,1.0,18.0,8.0,1.0,0.0,2013
10326,2016-07-01,78756,Townhouse,13,349999.0,599000.0,234.1130435,335.868695,1,21.0,20.0,20.0,1.0,0.0,2016
12583,2017-07-01,78756,Townhouse,13,385000.0,395000.0,301.9607843,309.8039216,1,1.0,16.0,8.0,0.974683544,0.0,2017
13703,2018-01-01,78756,Townhouse,13,395000.0,569900.0,333.3333333,357.4239714,1,35.0,16.0,27.5,0.988058253,0.0,2018
19569,2020-07-01,78756,Townhouse,13,450000.0,667250.0,352.9411765,437.4450473,1,38.0,16.0,94.0,0.97826087,0.0,2020
20762,2021-01-01,78756,Townhouse,13,510000.0,725000.0,341.1371237,497.7520873,1,29.0,12.0,127.0,1.020204041,1.0,2021
21383,2021-04-01,78756,Townhouse,13,630000.0,629900.0,334.7502657,334.6971307,1,1.0,13.0,42.0,1.000158755,1.0,2021
22017,2021-07-01,78756,Townhouse,13,543400.0,525000.0,363.4782609,351.1705686,1,1.0,14.0,17.0,1.035047619,1.0,2021
169,2012-01-01,78757,All Residential,-1,246500.0,250000.0,180.7020915,180.1735648,82,125.0,85.0,48.5,0.967608798,0.195121951,2012
729,2012-04-01,78757,All Residential,-1,271050.0,263725.0,186.9362048,196.7753926,136,156.0,80.0,16.0,0.981277966,0.25,2012
1300,2012-07-01,78757,All Residential,-1,250000.0,262450.0,199.5305164,189.8659595,115,128.0,80.0,19.0,0.980821076,0.243478261,2012
1865,2012-10-01,78757,All Residential,-1,260000.0,269900.0,182.6153846,198.2876712,111,93.0,55.0,33.0,0.98435599,0.225225225,2012
2410,2013-01-01,78757,All Residential,-1,267000.0,269900.0,202.049763,204.8022599,89,121.0,35.0,18.0,0.990875902,0.337078652,2013
2974,2013-04-01,78757,All Residential,-1,290000.0,290000.0,207.25186,202.065559,162,177.0,38.0,7.0,1.008884006,0.462962963,2013
3537,2013-07-01,78757,All Residential,-1,300500.0,295000.0,206.9457659,206.3784942,117,126.0,53.0,6.0,0.996015782,0.35042735,2013
4096,2013-10-01,78757,All Residential,-1,298000.0,300000.0,212.4183007,207.6530612,115,113.0,43.0,9.0,0.982804339,0.252173913,2013
4649,2014-01-01,78757,All Residential,-1,290700.0,319900.0,194.5582878,211.3720215,104,119.0,30.0,16.0,0.989532681,0.326923077,2014
5241,2014-04-01,78757,All Residential,-1,328000.0,324900.0,243.7357631,235.2941176,139,173.0,42.0,4.0,1.008716441,0.410071942,2014
5826,2014-07-01,78757,All Residential,-1,335000.0,345000.0,227.8177458,240.2777778,145,151.0,50.0,7.0,0.998011181,0.351724138,2014
6395,2014-10-01,78757,All Residential,-1,340000.0,344950.0,233.6537897,241.6814235,112,96.0,33.0,12.0,0.992662282,0.241071429,2014
6944,2015-01-01,78757,All Residential,-1,345150.0,379450.0,250.7247394,259.8912149,92,138.0,45.0,9.5,0.996203595,0.326086957,2015
7517,2015-04-01,78757,All Residential,-1,389750.0,369000.0,268.7604787,271.0326123,134,168.0,47.0,10.0,0.997434039,0.335820896,2015
8081,2015-07-01,78757,All Residential,-1,349000.0,367000.0,263.1578947,266.2400208,137,124.0,60.0,15.5,0.988453681,0.270072993,2015
8642,2015-10-01,78757,All Residential,-1,378750.0,384950.0,259.7528275,277.0583916,82,88.0,44.0,24.0,0.973476617,0.158536585,2015
9185,2016-01-01,78757,All Residential,-1,385000.0,414900.0,275.1681957,274.1662832,91,130.0,54.0,16.5,0.985129056,0.186813187,2016
9760,2016-04-01,78757,All Residential,-1,413500.0,410000.0,283.9735617,275.2590674,134,181.0,72.0,12.0,0.990954005,0.313432836,2016
10327,2016-07-01,78757,All Residential,-1,400000.0,429950.0,259.0361446,285.1960294,139,156.0,80.0,15.0,0.990318544,0.251798561,2016
10879,2016-10-01,78757,All Residential,-1,418000.0,448900.0,275.626101,290.7986111,108,91.0,60.0,21.0,0.983492924,0.25,2016
11427,2017-01-01,78757,All Residential,-1,408250.0,422450.0,288.8987716,287.9490656,94,136.0,61.0,22.0,0.981588603,0.212765957,2017
11998,2017-04-01,78757,All Residential,-1,436900.0,450000.0,293.6317732,292.7495817,160,205.0,96.0,9.0,0.988965411,0.24375,2017
12584,2017-07-01,78757,All Residential,-1,430000.0,399900.0,282.1180556,295.3904045,139,161.0,97.0,12.0,0.982926347,0.18705036,2017
13145,2017-10-01,78757,All Residential,-1,420000.0,420000.0,288.2448145,286.5005405,104,98.0,62.0,24.5,0.981614902,0.144230769,2017
13704,2018-01-01,78757,All Residential,-1,419950.0,427500.0,297.4766508,290.1959709,100,138.0,61.0,24.0,0.981579485,0.18,2018
14285,2018-04-01,78757,All Residential,-1,440000.0,440000.0,294.4698521,310.6605625,156,199.0,92.0,12.0,0.992877728,0.294871795,2018
14856,2018-07-01,78757,All Residential,-1,430000.0,439900.0,304.0947878,304.8780488,152,141.0,62.0,27.0,0.982303062,0.190789474,2018
15422,2018-10-01,78757,All Residential,-1,454950.0,467450.0,300.8723614,320.1696215,108,102.0,52.0,33.0,0.98615638,0.194444444,2018
16000,2019-01-01,78757,All Residential,-1,445000.0,465000.0,318.6968839,327.5862069,99,127.0,50.0,20.0,0.982543055,0.222222222,2019
16612,2019-04-01,78757,All Residential,-1,464000.0,449475.0,320.8732057,316.3229417,148,162.0,48.0,7.5,1.00048133,0.398648649,2019
17210,2019-07-01,78757,All Residential,-1,450000.0,469500.0,311.5449915,332.783189,131,126.0,51.0,12.0,0.990550419,0.312977099,2019
17795,2019-10-01,78757,All Residential,-1,477000.0,499000.0,328.314159,331.1875,112,97.0,37.0,17.5,0.992259485,0.267857143,2019
18375,2020-01-01,78757,All Residential,-1,486500.0,485000.0,334.2485451,334.6257753,92,128.0,52.0,9.0,1.003622748,0.413043478,2020
18965,2020-04-01,78757,All Residential,-1,492377.5,519000.0,346.1706779,357.8131213,122,153.0,49.0,7.0,0.998603776,0.368852459,2020
19570,2020-07-01,78757,All Residential,-1,515000.0,545000.0,358.7051619,353.8331929,149,131.0,54.0,9.0,1.00798305,0.389261745,2020
20168,2020-10-01,78757,All Residential,-1,587000.0,575000.0,374.6465598,370.2145562,127,121.0,36.0,36.0,1.006977822,0.37007874,2020
20763,2021-01-01,78757,All Residential,-1,565000.0,524900.0,366.568915,384.5132743,91,89.0,28.0,32.0,1.036722973,0.483516484,2021
21384,2021-04-01,78757,All Residential,-1,667500.0,650000.0,456.4147161,431.0344828,132,171.0,50.0,22.5,1.105783461,0.787878788,2021
22018,2021-07-01,78757,All Residential,-1,685000.0,668500.0,439.4041977,425.5852341,139,152.0,56.0,30.5,1.042075738,0.625899281,2021
22647,2021-10-01,78757,All Residential,-1,701000.0,720000.0,453.7326777,457.2564612,119,101.0,31.0,34.0,1.02875625,0.529411765,2021
170,2012-01-01,78757,Condo/Co-op,3,118650.0,118900.0,114.9350649,148.8095238,13,25.0,31.0,89.0,0.947976512,0.0,2012
730,2012-04-01,78757,Condo/Co-op,3,85000.0,119000.0,135.2040816,145.2380952,15,33.0,30.0,71.0,0.957324962,0.066666667,2012
1301,2012-07-01,78757,Condo/Co-op,3,89700.0,114950.0,121.8085106,141.6666667,23,30.0,24.0,60.0,0.982833344,0.173913043,2012
1866,2012-10-01,78757,Condo/Co-op,3,118800.0,122000.0,140.2740998,166.1764706,24,25.0,23.0,46.5,0.986257715,0.125,2012
2411,2013-01-01,78757,Condo/Co-op,3,112500.0,119900.0,145.7142857,173.6923077,19,30.0,15.0,59.0,0.991028773,0.315789474,2013
2975,2013-04-01,78757,Condo/Co-op,3,119900.0,119900.0,184.4615385,184.3333333,42,52.0,10.0,14.0,0.99696402,0.30952381,2013
3538,2013-07-01,78757,Condo/Co-op,3,121500.0,119949.5,176.3727121,177.6507686,23,26.0,13.0,12.0,0.991735962,0.217391304,2013
4097,2013-10-01,78757,Condo/Co-op,3,119900.0,121900.0,184.3974359,187.5384615,28,32.0,14.0,10.0,0.984012803,0.107142857,2013
4650,2014-01-01,78757,Condo/Co-op,3,125000.0,126450.0,153.3823529,187.5384615,27,36.0,8.0,25.0,0.99369643,0.259259259,2014
5242,2014-04-01,78757,Condo/Co-op,3,135000.0,135000.0,179.6375267,179.6375267,35,47.0,8.0,6.0,1.00258896,0.228571429,2014
