,period_begin,zip_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,Year,school_rating,30FixedMortgage_3MoMedian,DGL,QQQ,SPY,Inflation_Rate,median_income,Unemployment,mobility_abroad,mobility_withincounty,mobility_withinstate,mobility_withUS
4974,2016-10-01,78739,Single Family Residential,6,470500.0,479900.0,160.33071669999998,168.1318681,82,51.0,34.0,45.0,0.987615675,0.134146341,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,134313.0,4.5%,0.4%,5.4%,1.9%,1.3%
4975,2017-01-01,78739,Single Family Residential,6,462000.0,495000.0,171.8120122,169.8050691,63,112.0,55.0,28.0,0.98779446,0.23809523800000001,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,147736.0,3.4%,0.4%,4.2%,1.3%,2.2%
4976,2017-04-01,78739,Single Family Residential,6,485000.0,487052.5,172.09489340000002,172.7321153,135,178.0,82.0,11.0,0.996822955,0.355555556,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,147736.0,3.4%,0.4%,4.2%,1.3%,2.2%
4977,2017-07-01,78739,Single Family Residential,6,489250.0,489900.0,167.6739022,173.2997481,104,97.0,71.0,26.0,0.9891868770000001,0.16346153800000002,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,147736.0,3.4%,0.4%,4.2%,1.3%,2.2%
4978,2017-10-01,78739,Single Family Residential,6,495000.0,499007.5,171.528008,179.48590480000001,83,52.0,39.0,48.0,0.981202248,0.120481928,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,147736.0,3.4%,0.4%,4.2%,1.3%,2.2%
4979,2018-01-01,78739,Single Family Residential,6,473105.0,500000.0,174.24689899999998,180.2454929,67,87.0,41.0,28.0,0.98843365,0.179104478,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,150000.0,2.4%,0.4%,4.0%,1.2%,1.7%
4980,2018-04-01,78739,Single Family Residential,6,510000.0,510900.0,182.1085585,178.2023176,134,175.0,69.0,10.0,0.999389992,0.410447761,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,150000.0,2.4%,0.4%,4.0%,1.2%,1.7%
4981,2018-07-01,78739,Single Family Residential,6,505000.0,500000.0,178.62338259999999,180.68436200000002,114,101.0,65.0,21.0,0.9936561740000001,0.31578947399999996,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,150000.0,2.4%,0.4%,4.0%,1.2%,1.7%
4982,2018-10-01,78739,Single Family Residential,6,477000.0,474105.0,176.5873016,186.0,81,79.0,55.0,44.0,0.9855904609999999,0.185185185,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,150000.0,2.4%,0.4%,4.0%,1.2%,1.7%
4983,2019-01-01,78739,Single Family Residential,6,490000.0,509990.0,181.57383230000002,182.2120867,60,101.0,62.0,39.5,0.987474293,0.15,2019,100.0,4.37,40.130001,171.169998,274.459991,1.6,162274.0,2.5%,0.5%,4.4%,0.9%,1.9%
4984,2019-04-01,78739,Single Family Residential,6,515837.5,524850.0,181.840693,182.0355947,142,178.0,82.0,14.0,0.996242785,0.32394366199999997,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,162274.0,2.5%,0.5%,4.4%,0.9%,1.9%
4985,2019-07-01,78739,Single Family Residential,6,503000.0,509000.0,179.26045019999998,184.69154609999998,125,93.0,36.0,15.0,0.989143201,0.20800000000000002,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,162274.0,2.5%,0.5%,4.4%,0.9%,1.9%
4986,2019-10-01,78739,Single Family Residential,6,518000.0,500000.0,185.8378725,195.5867603,87,49.0,18.0,32.5,0.990503293,0.26436781600000003,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,162274.0,2.5%,0.5%,4.4%,0.9%,1.9%
4987,2020-01-01,78739,Single Family Residential,6,504752.5,539000.0,194.0840063,189.2975162,88,86.0,19.0,10.0,1.0013785259999999,0.386363636,2020,100.0,3.47,46.754999,218.16000350000002,323.57000750000003,2.3,169023.0,1.8%,0.0%,4.3%,0.8%,2.3%
4988,2020-04-01,78739,Single Family Residential,6,551250.0,577000.0,192.7199871,197.5129154,82,108.0,19.0,5.0,1.006860685,0.41463414600000004,2020,100.0,3.23,50.98,226.860001,292.5,0.3,169023.0,1.8%,0.0%,4.3%,0.8%,2.3%
4989,2020-07-01,78739,Single Family Residential,6,576500.0,572000.0,198.2731052,202.9205908,121,96.0,23.0,7.0,1.010478356,0.504132231,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,169023.0,1.8%,0.0%,4.3%,0.8%,2.3%
4990,2020-10-01,78739,Single Family Residential,6,650000.0,650000.0,220.412595,218.71431690000003,87,52.0,6.0,29.0,1.027944418,0.643678161,2020,100.0,2.77,54.8950005,292.324997,356.475006,1.2,169023.0,1.8%,0.0%,4.3%,0.8%,2.3%
4991,2021-01-01,78739,Single Family Residential,6,757500.0,725000.0,278.48691510000003,256.6180443,46,85.0,34.0,15.0,1.147863667,0.869565217,2021,100.0,2.81,52.09,318.609985,387.029999,1.7,,,,,,
4992,2021-04-01,78739,Single Family Residential,6,875000.0,775000.0,314.2214582,279.3586849,122,146.0,50.0,28.0,1.139711337,0.93442623,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
4993,2021-07-01,78739,Single Family Residential,6,787323.0,797716.0,285.9660532,277.97202799999997,108,99.0,33.0,34.0,1.0402608690000001,0.574074074,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
4994,2021-10-01,78739,Single Family Residential,6,825000.0,812500.0,298.68343319999997,285.2831595,76,58.0,12.0,33.0,1.027861935,0.592105263,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
4995,2012-01-01,78741,All Residential,-1,86250.0,129500.0,79.66492475,94.18837675,38,57.0,52.0,125.0,0.935564262,0.131578947,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
4996,2012-04-01,78741,All Residential,-1,120000.0,145900.0,91.93065068,100.8907363,62,99.0,63.0,31.0,0.974810611,0.161290323,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
4997,2012-07-01,78741,All Residential,-1,134750.0,144500.0,99.18381977,104.2311026,64,66.0,55.0,19.5,0.970767932,0.15625,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
4998,2012-10-01,78741,All Residential,-1,120250.0,129900.0,88.70562499,93.69676319999999,36,57.0,49.0,36.0,0.9719011590000001,0.222222222,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
4999,2013-01-01,78741,All Residential,-1,120500.0,149900.0,92.46962411,105.10729609999999,70,61.0,30.0,62.0,0.970310388,0.14285714300000002,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
5000,2013-04-01,78741,All Residential,-1,147500.0,163500.0,105.96509520000001,130.15379240000001,78,84.0,33.0,22.0,0.991846865,0.269230769,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
5001,2013-07-01,78741,All Residential,-1,155442.5,162500.0,128.1494161,128.992629,70,65.0,25.0,18.5,0.9794904940000001,0.257142857,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
5002,2013-10-01,78741,All Residential,-1,164700.0,157750.0,117.2413793,123.77876979999999,39,44.0,21.0,25.0,0.97749947,0.205128205,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
5003,2014-01-01,78741,All Residential,-1,161000.0,159900.0,138.04627250000001,128.9308176,63,59.0,19.0,18.0,0.9881372079999999,0.34920634899999997,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,31192.0,8.6%,1.4%,26.1%,6.2%,3.4%
5004,2014-04-01,78741,All Residential,-1,175000.0,176250.0,151.77560469999997,152.72493569999997,69,94.0,28.0,13.5,1.00118915,0.362318841,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,31192.0,8.6%,1.4%,26.1%,6.2%,3.4%
5005,2014-07-01,78741,All Residential,-1,180000.0,202450.0,133.75100220000002,154.9409466,80,78.0,28.0,10.5,0.991870355,0.2625,2014,100.0,4.13,43.08,97.3150025,197.8499985,1.7,31192.0,8.6%,1.4%,26.1%,6.2%,3.4%
5006,2014-10-01,78741,All Residential,-1,205000.0,181500.0,158.9713618,139.2938562,45,64.0,31.0,18.0,0.98213418,0.26666666699999997,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,31192.0,8.6%,1.4%,26.1%,6.2%,3.4%
5007,2015-01-01,78741,All Residential,-1,203000.0,247000.0,155.5555556,170.8445553,57,82.0,35.0,15.0,0.9809041059999999,0.21052631600000002,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,31657.0,8.3%,1.2%,22.2%,5.9%,3.9%
5008,2015-04-01,78741,All Residential,-1,229000.0,219500.0,165.8993135,175.18822419999998,87,90.0,40.0,27.0,0.972370642,0.218390805,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,31657.0,8.3%,1.2%,22.2%,5.9%,3.9%
5009,2015-07-01,78741,All Residential,-1,216500.0,226450.0,170.5338606,170.9064572,81,78.0,22.0,14.0,0.998150787,0.333333333,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,31657.0,8.3%,1.2%,22.2%,5.9%,3.9%
5010,2015-10-01,78741,All Residential,-1,218200.0,285000.0,175.57428869999998,176.41277639999998,64,71.0,34.0,13.5,0.9860952140000001,0.28125,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,31657.0,8.3%,1.2%,22.2%,5.9%,3.9%
5011,2016-01-01,78741,All Residential,-1,237000.0,265000.0,171.4285714,198.7179487,65,103.0,40.0,14.0,0.986691726,0.36923076899999996,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,34950.0,6.7%,1.6%,18.8%,6.1%,4.7%
5012,2016-04-01,78741,All Residential,-1,245500.0,261950.0,189.2523138,196.69287549999999,96,106.0,60.0,7.0,0.9986965,0.39583333299999995,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,34950.0,6.7%,1.6%,18.8%,6.1%,4.7%
5013,2016-07-01,78741,All Residential,-1,240400.0,289900.0,190.03279519999998,192.5925926,69,119.0,97.0,12.0,0.9916117990000001,0.31884058,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,34950.0,6.7%,1.6%,18.8%,6.1%,4.7%
5014,2016-10-01,78741,All Residential,-1,252000.0,267500.0,203.8439138,203.4883721,63,78.0,85.0,30.0,0.977747912,0.253968254,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,34950.0,6.7%,1.6%,18.8%,6.1%,4.7%
5015,2017-01-01,78741,All Residential,-1,240000.0,299450.0,197.22222219999998,215.3965749,83,120.0,84.0,21.0,0.979435435,0.27710843399999996,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,39049.0,5.3%,1.7%,17.5%,6.0%,5.8%
5016,2017-04-01,78741,All Residential,-1,296450.0,287000.0,213.9787225,208.42339990000002,102,130.0,89.0,18.5,0.98036753,0.176470588,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,39049.0,5.3%,1.7%,17.5%,6.0%,5.8%
5017,2017-07-01,78741,All Residential,-1,274150.0,290000.0,198.67001269999997,208.8565763,120,95.0,73.0,23.5,0.980153158,0.166666667,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,39049.0,5.3%,1.7%,17.5%,6.0%,5.8%
5018,2017-10-01,78741,All Residential,-1,316771.0,322727.5,193.2569975,205.4114398,89,76.0,63.0,45.5,0.975386484,0.13483146099999999,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,39049.0,5.3%,1.7%,17.5%,6.0%,5.8%
5019,2018-01-01,78741,All Residential,-1,314727.5,316500.0,217.06874330000002,223.451417,80,100.0,55.0,23.5,0.992948642,0.275,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,41852.0,4.4%,1.4%,17.5%,5.6%,5.9%
5020,2018-04-01,78741,All Residential,-1,298995.0,299250.0,224.3185608,223.98192830000002,96,132.0,79.0,16.0,0.991653241,0.28125,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,41852.0,4.4%,1.4%,17.5%,5.6%,5.9%
5021,2018-07-01,78741,All Residential,-1,294250.0,320450.0,214.6481387,235.35253230000004,100,110.0,69.0,21.0,0.9790535579999999,0.22,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,41852.0,4.4%,1.4%,17.5%,5.6%,5.9%
5022,2018-10-01,78741,All Residential,-1,310000.0,311900.0,209.5081754,228.4987277,89,81.0,51.0,37.0,0.967581682,0.112359551,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,41852.0,4.4%,1.4%,17.5%,5.6%,5.9%
5023,2019-01-01,78741,All Residential,-1,315000.0,315000.0,221.5909091,230.76923080000003,75,85.0,53.0,39.0,0.9785874059999999,0.2,2019,100.0,4.37,40.130001,171.169998,274.459991,1.6,45835.0,4.3%,1.6%,18.4%,6.6%,6.1%
5024,2019-04-01,78741,All Residential,-1,285000.0,319250.0,229.28994080000004,252.38567340000003,87,122.0,64.0,17.0,0.9871688679999999,0.252873563,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,45835.0,4.3%,1.6%,18.4%,6.6%,6.1%
5025,2019-07-01,78741,All Residential,-1,329500.0,349000.0,250.77220079999998,250.77220079999998,107,89.0,50.0,19.0,0.9820025029999999,0.25233644899999996,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,45835.0,4.3%,1.6%,18.4%,6.6%,6.1%
5026,2019-10-01,78741,All Residential,-1,346700.0,313950.0,240.47043709999997,246.81641910000002,74,68.0,33.0,33.0,0.980031367,0.243243243,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,45835.0,4.3%,1.6%,18.4%,6.6%,6.1%
5027,2020-01-01,78741,All Residential,-1,328500.0,349450.0,256.394071,264.31463030000003,72,118.0,70.0,20.0,0.987809541,0.26388888899999996,2020,100.0,3.47,46.754999,218.16000350000002,323.57000750000003,2.3,52048.0,3.7%,1.4%,18.6%,6.9%,6.8%
5028,2020-04-01,78741,All Residential,-1,326250.0,372500.0,251.7790262,271.94066749999996,78,110.0,58.0,20.5,0.987233978,0.346153846,2020,100.0,3.23,50.98,226.860001,292.5,0.3,52048.0,3.7%,1.4%,18.6%,6.9%,6.8%
5029,2020-07-01,78741,All Residential,-1,352000.0,347250.0,275.0,245.8524707,105,108.0,71.0,18.0,0.99334469,0.295238095,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,52048.0,3.7%,1.4%,18.6%,6.9%,6.8%
5030,2020-10-01,78741,All Residential,-1,358000.0,349900.0,252.29357799999997,272.27722769999997,101,87.0,44.0,39.0,0.999255152,0.34653465299999997,2020,100.0,2.77,54.8950005,292.324997,356.475006,1.2,52048.0,3.7%,1.4%,18.6%,6.9%,6.8%
5031,2021-01-01,78741,All Residential,-1,332900.0,400000.0,272.91812460000006,293.41657210000005,83,94.0,42.0,39.0,1.021958001,0.44578313299999994,2021,100.0,2.81,52.09,318.609985,387.029999,1.7,,,,,,
5032,2021-04-01,78741,All Residential,-1,450000.0,429000.0,317.4873418,307.3248408,98,111.0,50.0,31.0,1.072060143,0.734693878,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
5033,2021-07-01,78741,All Residential,-1,387000.0,428900.0,320.3642384,333.3333333,103,120.0,61.0,30.0,1.056751464,0.650485437,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
5034,2021-10-01,78741,All Residential,-1,463500.0,480000.0,325.319328,334.70982139999995,80,69.0,37.0,38.0,1.020124889,0.525,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
5035,2012-01-01,78741,Condo/Co-op,3,68300.0,88000.0,85.48510313,94.91151807,19,30.0,33.0,133.0,0.936281971,0.10526315800000001,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
5036,2012-04-01,78741,Condo/Co-op,3,92450.0,125000.0,93.29268293,109.79809979999999,32,57.0,39.0,33.0,0.9745514890000001,0.15625,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
5037,2012-07-01,78741,Condo/Co-op,3,85000.0,139900.0,98.19639279,119.72064329999999,35,44.0,40.0,19.0,0.9724401690000001,0.14285714300000002,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
5038,2012-10-01,78741,Condo/Co-op,3,114000.0,122450.0,87.85332315,127.23866799999999,19,38.0,40.0,73.0,0.9704753559999999,0.21052631600000002,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,30183.0,9.1%,1.7%,28.2%,6.3%,2.2%
5039,2013-01-01,78741,Condo/Co-op,3,110000.0,127900.0,106.8635969,119.8489639,43,32.0,21.0,67.5,0.965389947,0.11627907,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
5040,2013-04-01,78741,Condo/Co-op,3,120000.0,146000.0,126.4118158,137.01129450000002,44,43.0,23.0,53.0,0.9762732940000001,0.204545455,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
5041,2013-07-01,78741,Condo/Co-op,3,112500.0,119950.0,129.91452990000002,139.0095569,39,26.0,10.0,34.5,0.9823512679999999,0.282051282,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
5042,2013-10-01,78741,Condo/Co-op,3,121750.0,131200.0,133.20919569999998,126.834323,18,30.0,14.0,16.0,0.973284266,0.166666667,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,30871.0,9.9%,1.5%,27.4%,6.8%,2.8%
