,median_income,SPY,Unemployment,mobility_withUS,property_type,mobility_withincounty,mobility_abroad,mobility_withinstate,median_sale_price
2263,117803.0,332.5849915,0.04,0.052000000000000005,Condo/Co-op,0.044000000000000004,0.01,0.057,315000.0
2264,117803.0,356.475006,0.04,0.052000000000000005,Condo/Co-op,0.044000000000000004,0.01,0.057,330000.0
2265,117803.0,387.029999,0.04,0.052000000000000005,Condo/Co-op,0.044000000000000004,0.01,0.057,460000.0
2266,117803.0,417.609985,0.04,0.052000000000000005,Condo/Co-op,0.044000000000000004,0.01,0.057,427500.0
2267,117803.0,441.2749940000001,0.04,0.052000000000000005,Condo/Co-op,0.044000000000000004,0.01,0.057,448150.0
2268,117803.0,463.2099915,0.04,0.052000000000000005,Condo/Co-op,0.044000000000000004,0.01,0.057,458000.0
2269,93305.0,135.479996,0.052000000000000005,0.083,Multi-Family (2-4 Unit),0.107,0.006,0.064,180000.0
2270,93305.0,142.1349945,0.052000000000000005,0.083,Multi-Family (2-4 Unit),0.107,0.006,0.064,191350.0
2271,93701.0,178.120003,0.053,0.066,Multi-Family (2-4 Unit),0.10099999999999999,0.006999999999999999,0.069,237501.0
2272,99541.0,203.25,0.049,0.075,Multi-Family (2-4 Unit),0.11199999999999999,0.009000000000000001,0.067,248000.0
2273,100364.0,206.754997,0.040999999999999995,0.08,Multi-Family (2-4 Unit),0.099,0.011000000000000001,0.069,256800.0
2274,100364.0,205.774994,0.040999999999999995,0.08,Multi-Family (2-4 Unit),0.099,0.011000000000000001,0.069,305000.0
2275,103595.0,207.8600005,0.033,0.057,Multi-Family (2-4 Unit),0.083,0.012,0.067,316999.5
2276,103595.0,217.869995,0.033,0.057,Multi-Family (2-4 Unit),0.083,0.012,0.067,260000.0
2277,104167.0,246.899994,0.027000000000000003,0.048,Multi-Family (2-4 Unit),0.055999999999999994,0.01,0.069,355000.0
2278,110085.0,270.970001,0.027999999999999997,0.045,Multi-Family (2-4 Unit),0.054000000000000006,0.005,0.07,328000.0
2279,110085.0,271.890015,0.027999999999999997,0.045,Multi-Family (2-4 Unit),0.054000000000000006,0.005,0.07,306000.0
2280,112590.0,274.459991,0.038,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063,320000.0
2281,112590.0,288.570007,0.038,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063,365900.0
2282,112590.0,297.18000750000004,0.038,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063,352000.0
2283,112590.0,387.029999,0.038,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063,468000.0
2284,112590.0,417.609985,0.038,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063,450000.0
2285,112590.0,441.2749940000001,0.038,0.039,Multi-Family (2-4 Unit),0.06,0.012,0.063,440000.0
2286,93305.0,135.360001,0.052000000000000005,0.083,Single Family Residential,0.107,0.006,0.064,232750.0
2287,93305.0,135.479996,0.052000000000000005,0.083,Single Family Residential,0.107,0.006,0.064,250000.0
2288,93305.0,140.78999299999995,0.052000000000000005,0.083,Single Family Residential,0.107,0.006,0.064,247000.0
2289,93305.0,142.1349945,0.052000000000000005,0.083,Single Family Residential,0.107,0.006,0.064,278500.0
2290,93701.0,151.4749985,0.053,0.066,Single Family Residential,0.10099999999999999,0.006999999999999999,0.069,268000.0
2291,93701.0,161.31999950000002,0.053,0.066,Single Family Residential,0.10099999999999999,0.006999999999999999,0.069,287250.0
2292,93701.0,168.589996,0.053,0.066,Single Family Residential,0.10099999999999999,0.006999999999999999,0.069,267450.0
2293,93701.0,178.120003,0.053,0.066,Single Family Residential,0.10099999999999999,0.006999999999999999,0.069,279450.0
2294,99541.0,184.179993,0.049,0.075,Single Family Residential,0.11199999999999999,0.009000000000000001,0.067,280000.0
2295,99541.0,188.880005,0.049,0.075,Single Family Residential,0.11199999999999999,0.009000000000000001,0.067,300000.0
2296,99541.0,197.8499985,0.049,0.075,Single Family Residential,0.11199999999999999,0.009000000000000001,0.067,308000.0
2297,99541.0,203.25,0.049,0.075,Single Family Residential,0.11199999999999999,0.009000000000000001,0.067,297500.0
2298,100364.0,206.100006,0.040999999999999995,0.08,Single Family Residential,0.099,0.011000000000000001,0.069,295000.0
2299,100364.0,210.5,0.040999999999999995,0.08,Single Family Residential,0.099,0.011000000000000001,0.069,330000.0
2300,100364.0,206.754997,0.040999999999999995,0.08,Single Family Residential,0.099,0.011000000000000001,0.069,330000.0
2301,100364.0,205.774994,0.040999999999999995,0.08,Single Family Residential,0.099,0.011000000000000001,0.069,333200.5
2302,103595.0,193.660004,0.033,0.057,Single Family Residential,0.083,0.012,0.067,335000.0
2303,103595.0,207.8600005,0.033,0.057,Single Family Residential,0.083,0.012,0.067,358000.0
2304,103595.0,216.6449965,0.033,0.057,Single Family Residential,0.083,0.012,0.067,355000.0
2305,103595.0,217.869995,0.033,0.057,Single Family Residential,0.083,0.012,0.067,348500.0
2306,104167.0,233.7149965,0.027000000000000003,0.048,Single Family Residential,0.055999999999999994,0.01,0.069,351750.0
2307,104167.0,239.699997,0.027000000000000003,0.048,Single Family Residential,0.055999999999999994,0.01,0.069,355000.0
2308,104167.0,246.899994,0.027000000000000003,0.048,Single Family Residential,0.055999999999999994,0.01,0.069,345000.0
2309,104167.0,258.450012,0.027000000000000003,0.048,Single Family Residential,0.055999999999999994,0.01,0.069,365010.0
2310,110085.0,273.109985,0.027999999999999997,0.045,Single Family Residential,0.054000000000000006,0.005,0.07,368667.0
2311,110085.0,270.970001,0.027999999999999997,0.045,Single Family Residential,0.054000000000000006,0.005,0.07,368500.0
2312,110085.0,285.070007,0.027999999999999997,0.045,Single Family Residential,0.054000000000000006,0.005,0.07,365000.0
2313,110085.0,271.890015,0.027999999999999997,0.045,Single Family Residential,0.054000000000000006,0.005,0.07,375000.0
2314,112590.0,274.459991,0.038,0.039,Single Family Residential,0.06,0.012,0.063,392270.0
2315,112590.0,288.570007,0.038,0.039,Single Family Residential,0.06,0.012,0.063,396405.0
2316,112590.0,297.18000750000004,0.038,0.039,Single Family Residential,0.06,0.012,0.063,406372.5
2317,112590.0,309.324997,0.038,0.039,Single Family Residential,0.06,0.012,0.063,433500.0
2318,117803.0,323.57000750000003,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,406500.0
2319,117803.0,292.5,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,435000.0
2320,117803.0,332.5849915,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,417000.0
2321,117803.0,356.475006,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,469125.0
2322,117803.0,387.029999,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,550500.0
2323,117803.0,417.609985,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,629500.0
2324,117803.0,441.2749940000001,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,649900.0
2325,117803.0,463.2099915,0.04,0.052000000000000005,Single Family Residential,0.044000000000000004,0.01,0.057,617500.0
2326,93305.0,140.78999299999995,0.052000000000000005,0.083,Townhouse,0.107,0.006,0.064,154500.0
2327,93701.0,151.4749985,0.053,0.066,Townhouse,0.10099999999999999,0.006999999999999999,0.069,165149.5
2328,99541.0,184.179993,0.049,0.075,Townhouse,0.11199999999999999,0.009000000000000001,0.067,200000.0
2329,99541.0,203.25,0.049,0.075,Townhouse,0.11199999999999999,0.009000000000000001,0.067,195000.0
2330,100364.0,210.5,0.040999999999999995,0.08,Townhouse,0.099,0.011000000000000001,0.069,223450.0
2331,103595.0,207.8600005,0.033,0.057,Townhouse,0.083,0.012,0.067,195000.0
2332,103595.0,217.869995,0.033,0.057,Townhouse,0.083,0.012,0.067,294500.0
2333,104167.0,233.7149965,0.027000000000000003,0.048,Townhouse,0.055999999999999994,0.01,0.069,299185.0
2334,104167.0,239.699997,0.027000000000000003,0.048,Townhouse,0.055999999999999994,0.01,0.069,264235.0
2335,104167.0,258.450012,0.027000000000000003,0.048,Townhouse,0.055999999999999994,0.01,0.069,270000.0
2336,110085.0,273.109985,0.027999999999999997,0.045,Townhouse,0.054000000000000006,0.005,0.07,316500.0
2337,110085.0,270.970001,0.027999999999999997,0.045,Townhouse,0.054000000000000006,0.005,0.07,234000.0
2338,112590.0,274.459991,0.038,0.039,Townhouse,0.06,0.012,0.063,303074.0
