,zipcode,Quarter,median_income,SPY,Unemployment,mobility_withUS,property_type,mobility_withincounty,mobility_abroad,mobility_withinstate
1031,78735,2022-10,102992.5681,543.8412714585633,0.0185,0.028,Single Family Residential,0.14,0.012,0.037
1032,78735,2022-04,102992.5681,493.8764550844589,0.0185,0.028,Townhouse,0.14,0.012,0.037
1033,78735,2022-07,102992.5681,520.4899930411716,0.0185,0.028,Townhouse,0.14,0.012,0.037
1034,78735,2022-10,102992.5681,543.8412714585633,0.0185,0.028,Townhouse,0.14,0.012,0.037
1035,78736,2022-04,91837.0005,493.8764550844589,0.0279,0.021,All Residential,0.09,0.0,0.019
1036,78736,2022-07,91837.0005,520.4899930411716,0.0279,0.021,All Residential,0.09,0.0,0.019
1037,78736,2022-10,91837.0005,543.8412714585633,0.0279,0.021,All Residential,0.09,0.0,0.019
1038,78736,2022-04,91837.0005,493.8764550844589,0.0279,0.021,Condo/Co-op,0.09,0.0,0.019
1039,78736,2022-07,91837.0005,520.4899930411716,0.0279,0.021,Condo/Co-op,0.09,0.0,0.019
1040,78736,2022-10,91837.0005,543.8412714585633,0.0279,0.021,Condo/Co-op,0.09,0.0,0.019
1041,78736,2022-04,91837.0005,493.8764550844589,0.0279,0.021,Multi-Family (2-4 Unit),0.09,0.0,0.019
1042,78736,2022-07,91837.0005,520.4899930411716,0.0279,0.021,Multi-Family (2-4 Unit),0.09,0.0,0.019
1043,78736,2022-10,91837.0005,543.8412714585633,0.0279,0.021,Multi-Family (2-4 Unit),0.09,0.0,0.019
1044,78736,2022-04,91837.0005,493.8764550844589,0.0279,0.021,Single Family Residential,0.09,0.0,0.019
1045,78736,2022-07,91837.0005,520.4899930411716,0.0279,0.021,Single Family Residential,0.09,0.0,0.019
1046,78736,2022-10,91837.0005,543.8412714585633,0.0279,0.021,Single Family Residential,0.09,0.0,0.019
1047,78736,2022-04,91837.0005,493.8764550844589,0.0279,0.021,Townhouse,0.09,0.0,0.019
1048,78736,2022-07,91837.0005,520.4899930411716,0.0279,0.021,Townhouse,0.09,0.0,0.019
1049,78736,2022-10,91837.0005,543.8412714585633,0.0279,0.021,Townhouse,0.09,0.0,0.019
1050,78737,2022-04,153996.267,493.8764550844589,0.0305,0.013,All Residential,0.038,0.002,0.048
1051,78737,2022-07,153996.267,520.4899930411716,0.0305,0.013,All Residential,0.038,0.002,0.048
1052,78737,2022-10,153996.267,543.8412714585633,0.0305,0.013,All Residential,0.038,0.002,0.048
1053,78737,2022-04,153996.267,493.8764550844589,0.0305,0.013,Condo/Co-op,0.038,0.002,0.048
1054,78737,2022-07,153996.267,520.4899930411716,0.0305,0.013,Condo/Co-op,0.038,0.002,0.048
1055,78737,2022-10,153996.267,543.8412714585633,0.0305,0.013,Condo/Co-op,0.038,0.002,0.048
1056,78737,2022-04,153996.267,493.8764550844589,0.0305,0.013,Multi-Family (2-4 Unit),0.038,0.002,0.048
1057,78737,2022-07,153996.267,520.4899930411716,0.0305,0.013,Multi-Family (2-4 Unit),0.038,0.002,0.048
1058,78737,2022-10,153996.267,543.8412714585633,0.0305,0.013,Multi-Family (2-4 Unit),0.038,0.002,0.048
1059,78737,2022-04,153996.267,493.8764550844589,0.0305,0.013,Single Family Residential,0.038,0.002,0.048
1060,78737,2022-07,153996.267,520.4899930411716,0.0305,0.013,Single Family Residential,0.038,0.002,0.048
1061,78737,2022-10,153996.267,543.8412714585633,0.0305,0.013,Single Family Residential,0.038,0.002,0.048
1062,78737,2022-04,153996.267,493.8764550844589,0.0305,0.013,Townhouse,0.038,0.002,0.048
1063,78737,2022-07,153996.267,520.4899930411716,0.0305,0.013,Townhouse,0.038,0.002,0.048
1064,78737,2022-10,153996.267,543.8412714585633,0.0305,0.013,Townhouse,0.038,0.002,0.048
1065,78738,2022-04,133064.9106,493.8764550844589,0.0036,0.075,All Residential,0.089,0.003,0.05
1066,78738,2022-07,133064.9106,520.4899930411716,0.0036,0.075,All Residential,0.089,0.003,0.05
1067,78738,2022-10,133064.9106,543.8412714585633,0.0036,0.075,All Residential,0.089,0.003,0.05
1068,78738,2022-04,133064.9106,493.8764550844589,0.0036,0.075,Condo/Co-op,0.089,0.003,0.05
1069,78738,2022-07,133064.9106,520.4899930411716,0.0036,0.075,Condo/Co-op,0.089,0.003,0.05
1070,78738,2022-10,133064.9106,543.8412714585633,0.0036,0.075,Condo/Co-op,0.089,0.003,0.05
1071,78738,2022-04,133064.9106,493.8764550844589,0.0036,0.075,Multi-Family (2-4 Unit),0.089,0.003,0.05
1072,78738,2022-07,133064.9106,520.4899930411716,0.0036,0.075,Multi-Family (2-4 Unit),0.089,0.003,0.05
1073,78738,2022-10,133064.9106,543.8412714585633,0.0036,0.075,Multi-Family (2-4 Unit),0.089,0.003,0.05
1074,78738,2022-04,133064.9106,493.8764550844589,0.0036,0.075,Single Family Residential,0.089,0.003,0.05
1075,78738,2022-07,133064.9106,520.4899930411716,0.0036,0.075,Single Family Residential,0.089,0.003,0.05
1076,78738,2022-10,133064.9106,543.8412714585633,0.0036,0.075,Single Family Residential,0.089,0.003,0.05
1077,78738,2022-04,133064.9106,493.8764550844589,0.0036,0.075,Townhouse,0.089,0.003,0.05
1078,78738,2022-07,133064.9106,520.4899930411716,0.0036,0.075,Townhouse,0.089,0.003,0.05
1079,78738,2022-10,133064.9106,543.8412714585633,0.0036,0.075,Townhouse,0.089,0.003,0.05
1080,78739,2022-04,179279.7925,493.8764550844589,0.0103,0.019,All Residential,0.044,0.005,0.009
1081,78739,2022-07,179279.7925,520.4899930411716,0.0103,0.019,All Residential,0.044,0.005,0.009
1082,78739,2022-10,179279.7925,543.8412714585633,0.0103,0.019,All Residential,0.044,0.005,0.009
1083,78739,2022-04,179279.7925,493.8764550844589,0.0103,0.019,Condo/Co-op,0.044,0.005,0.009
1084,78739,2022-07,179279.7925,520.4899930411716,0.0103,0.019,Condo/Co-op,0.044,0.005,0.009
1085,78739,2022-10,179279.7925,543.8412714585633,0.0103,0.019,Condo/Co-op,0.044,0.005,0.009
1086,78739,2022-04,179279.7925,493.8764550844589,0.0103,0.019,Multi-Family (2-4 Unit),0.044,0.005,0.009
1087,78739,2022-07,179279.7925,520.4899930411716,0.0103,0.019,Multi-Family (2-4 Unit),0.044,0.005,0.009
1088,78739,2022-10,179279.7925,543.8412714585633,0.0103,0.019,Multi-Family (2-4 Unit),0.044,0.005,0.009
1089,78739,2022-04,179279.7925,493.8764550844589,0.0103,0.019,Single Family Residential,0.044,0.005,0.009
1090,78739,2022-07,179279.7925,520.4899930411716,0.0103,0.019,Single Family Residential,0.044,0.005,0.009
1091,78739,2022-10,179279.7925,543.8412714585633,0.0103,0.019,Single Family Residential,0.044,0.005,0.009
1092,78739,2022-04,179279.7925,493.8764550844589,0.0103,0.019,Townhouse,0.044,0.005,0.009
1093,78739,2022-07,179279.7925,520.4899930411716,0.0103,0.019,Townhouse,0.044,0.005,0.009
1094,78739,2022-10,179279.7925,543.8412714585633,0.0103,0.019,Townhouse,0.044,0.005,0.009
1095,78741,2022-04,53707.0526,493.8764550844589,0.0342,0.061,All Residential,0.184,0.016,0.066
1096,78741,2022-07,53707.0526,520.4899930411716,0.0342,0.061,All Residential,0.184,0.016,0.066
1097,78741,2022-10,53707.0526,543.8412714585633,0.0342,0.061,All Residential,0.184,0.016,0.066
1098,78741,2022-04,53707.0526,493.8764550844589,0.0342,0.061,Condo/Co-op,0.184,0.016,0.066
1099,78741,2022-07,53707.0526,520.4899930411716,0.0342,0.061,Condo/Co-op,0.184,0.016,0.066
1100,78741,2022-10,53707.0526,543.8412714585633,0.0342,0.061,Condo/Co-op,0.184,0.016,0.066
1101,78741,2022-04,53707.0526,493.8764550844589,0.0342,0.061,Multi-Family (2-4 Unit),0.184,0.016,0.066
1102,78741,2022-07,53707.0526,520.4899930411716,0.0342,0.061,Multi-Family (2-4 Unit),0.184,0.016,0.066
1103,78741,2022-10,53707.0526,543.8412714585633,0.0342,0.061,Multi-Family (2-4 Unit),0.184,0.016,0.066
1104,78741,2022-04,53707.0526,493.8764550844589,0.0342,0.061,Single Family Residential,0.184,0.016,0.066
1105,78741,2022-07,53707.0526,520.4899930411716,0.0342,0.061,Single Family Residential,0.184,0.016,0.066
1106,78741,2022-10,53707.0526,543.8412714585633,0.0342,0.061,Single Family Residential,0.184,0.016,0.066
1107,78741,2022-04,53707.0526,493.8764550844589,0.0342,0.061,Townhouse,0.184,0.016,0.066
1108,78741,2022-07,53707.0526,520.4899930411716,0.0342,0.061,Townhouse,0.184,0.016,0.066
1109,78741,2022-10,53707.0526,543.8412714585633,0.0342,0.061,Townhouse,0.184,0.016,0.066
1110,78742,2022-04,56124.2124,493.8764550844589,-0.0271,0.0,All Residential,0.249,0.0,0.036
1111,78742,2022-07,56124.2124,520.4899930411716,-0.0271,0.0,All Residential,0.249,0.0,0.036
1112,78742,2022-10,56124.2124,543.8412714585633,-0.0271,0.0,All Residential,0.249,0.0,0.036
1113,78742,2022-04,56124.2124,493.8764550844589,-0.0271,0.0,Condo/Co-op,0.249,0.0,0.036
1114,78742,2022-07,56124.2124,520.4899930411716,-0.0271,0.0,Condo/Co-op,0.249,0.0,0.036
1115,78742,2022-10,56124.2124,543.8412714585633,-0.0271,0.0,Condo/Co-op,0.249,0.0,0.036
1116,78742,2022-04,56124.2124,493.8764550844589,-0.0271,0.0,Multi-Family (2-4 Unit),0.249,0.0,0.036
1117,78742,2022-07,56124.2124,520.4899930411716,-0.0271,0.0,Multi-Family (2-4 Unit),0.249,0.0,0.036
1118,78742,2022-10,56124.2124,543.8412714585633,-0.0271,0.0,Multi-Family (2-4 Unit),0.249,0.0,0.036
1119,78742,2022-04,56124.2124,493.8764550844589,-0.0271,0.0,Single Family Residential,0.249,0.0,0.036
1120,78742,2022-07,56124.2124,520.4899930411716,-0.0271,0.0,Single Family Residential,0.249,0.0,0.036
1121,78742,2022-10,56124.2124,543.8412714585633,-0.0271,0.0,Single Family Residential,0.249,0.0,0.036
1122,78742,2022-04,56124.2124,493.8764550844589,-0.0271,0.0,Townhouse,0.249,0.0,0.036
1123,78742,2022-07,56124.2124,520.4899930411716,-0.0271,0.0,Townhouse,0.249,0.0,0.036
1124,78742,2022-10,56124.2124,543.8412714585633,-0.0271,0.0,Townhouse,0.249,0.0,0.036
1125,78744,2022-04,57727.0729,493.8764550844589,0.0496,0.027,All Residential,0.114,0.012,0.023
1126,78744,2022-07,57727.0729,520.4899930411716,0.0496,0.027,All Residential,0.114,0.012,0.023
1127,78744,2022-10,57727.0729,543.8412714585633,0.0496,0.027,All Residential,0.114,0.012,0.023
1128,78744,2022-04,57727.0729,493.8764550844589,0.0496,0.027,Condo/Co-op,0.114,0.012,0.023
1129,78744,2022-07,57727.0729,520.4899930411716,0.0496,0.027,Condo/Co-op,0.114,0.012,0.023
1130,78744,2022-10,57727.0729,543.8412714585633,0.0496,0.027,Condo/Co-op,0.114,0.012,0.023
1131,78744,2022-04,57727.0729,493.8764550844589,0.0496,0.027,Multi-Family (2-4 Unit),0.114,0.012,0.023
1132,78744,2022-07,57727.0729,520.4899930411716,0.0496,0.027,Multi-Family (2-4 Unit),0.114,0.012,0.023
1133,78744,2022-10,57727.0729,543.8412714585633,0.0496,0.027,Multi-Family (2-4 Unit),0.114,0.012,0.023
1134,78744,2022-04,57727.0729,493.8764550844589,0.0496,0.027,Single Family Residential,0.114,0.012,0.023
1135,78744,2022-07,57727.0729,520.4899930411716,0.0496,0.027,Single Family Residential,0.114,0.012,0.023
1136,78744,2022-10,57727.0729,543.8412714585633,0.0496,0.027,Single Family Residential,0.114,0.012,0.023
1137,78744,2022-04,57727.0729,493.8764550844589,0.0496,0.027,Townhouse,0.114,0.012,0.023
1138,78744,2022-07,57727.0729,520.4899930411716,0.0496,0.027,Townhouse,0.114,0.012,0.023
1139,78744,2022-10,57727.0729,543.8412714585633,0.0496,0.027,Townhouse,0.114,0.012,0.023
1140,78745,2022-04,69463.2337,493.8764550844589,0.0193,0.017,All Residential,0.09,0.007,0.021
1141,78745,2022-07,69463.2337,520.4899930411716,0.0193,0.017,All Residential,0.09,0.007,0.021
1142,78745,2022-10,69463.2337,543.8412714585633,0.0193,0.017,All Residential,0.09,0.007,0.021
1143,78745,2022-04,69463.2337,493.8764550844589,0.0193,0.017,Condo/Co-op,0.09,0.007,0.021
1144,78745,2022-07,69463.2337,520.4899930411716,0.0193,0.017,Condo/Co-op,0.09,0.007,0.021
1145,78745,2022-10,69463.2337,543.8412714585633,0.0193,0.017,Condo/Co-op,0.09,0.007,0.021
1146,78745,2022-04,69463.2337,493.8764550844589,0.0193,0.017,Multi-Family (2-4 Unit),0.09,0.007,0.021
1147,78745,2022-07,69463.2337,520.4899930411716,0.0193,0.017,Multi-Family (2-4 Unit),0.09,0.007,0.021
1148,78745,2022-10,69463.2337,543.8412714585633,0.0193,0.017,Multi-Family (2-4 Unit),0.09,0.007,0.021
1149,78745,2022-04,69463.2337,493.8764550844589,0.0193,0.017,Single Family Residential,0.09,0.007,0.021
1150,78745,2022-07,69463.2337,520.4899930411716,0.0193,0.017,Single Family Residential,0.09,0.007,0.021
1151,78745,2022-10,69463.2337,543.8412714585633,0.0193,0.017,Single Family Residential,0.09,0.007,0.021
1152,78745,2022-04,69463.2337,493.8764550844589,0.0193,0.017,Townhouse,0.09,0.007,0.021
1153,78745,2022-07,69463.2337,520.4899930411716,0.0193,0.017,Townhouse,0.09,0.007,0.021
1154,78745,2022-10,69463.2337,543.8412714585633,0.0193,0.017,Townhouse,0.09,0.007,0.021
1155,78746,2022-04,166499.0502,493.8764550844589,0.0297,0.026,All Residential,0.096,0.007,0.021
1156,78746,2022-07,166499.0502,520.4899930411716,0.0297,0.026,All Residential,0.096,0.007,0.021
1157,78746,2022-10,166499.0502,543.8412714585633,0.0297,0.026,All Residential,0.096,0.007,0.021
1158,78746,2022-04,166499.0502,493.8764550844589,0.0297,0.026,Condo/Co-op,0.096,0.007,0.021
1159,78746,2022-07,166499.0502,520.4899930411716,0.0297,0.026,Condo/Co-op,0.096,0.007,0.021
1160,78746,2022-10,166499.0502,543.8412714585633,0.0297,0.026,Condo/Co-op,0.096,0.007,0.021
1161,78746,2022-04,166499.0502,493.8764550844589,0.0297,0.026,Multi-Family (2-4 Unit),0.096,0.007,0.021
1162,78746,2022-07,166499.0502,520.4899930411716,0.0297,0.026,Multi-Family (2-4 Unit),0.096,0.007,0.021
1163,78746,2022-10,166499.0502,543.8412714585633,0.0297,0.026,Multi-Family (2-4 Unit),0.096,0.007,0.021
1164,78746,2022-04,166499.0502,493.8764550844589,0.0297,0.026,Single Family Residential,0.096,0.007,0.021
1165,78746,2022-07,166499.0502,520.4899930411716,0.0297,0.026,Single Family Residential,0.096,0.007,0.021
1166,78746,2022-10,166499.0502,543.8412714585633,0.0297,0.026,Single Family Residential,0.096,0.007,0.021
1167,78746,2022-04,166499.0502,493.8764550844589,0.0297,0.026,Townhouse,0.096,0.007,0.021
1168,78746,2022-07,166499.0502,520.4899930411716,0.0297,0.026,Townhouse,0.096,0.007,0.021
1169,78746,2022-10,166499.0502,543.8412714585633,0.0297,0.026,Townhouse,0.096,0.007,0.021
1170,78747,2022-04,88116.5223,493.8764550844589,0.0718,0.019,All Residential,0.109,0.016,0.017
1171,78747,2022-07,88116.5223,520.4899930411716,0.0718,0.019,All Residential,0.109,0.016,0.017
1172,78747,2022-10,88116.5223,543.8412714585633,0.0718,0.019,All Residential,0.109,0.016,0.017
1173,78747,2022-04,88116.5223,493.8764550844589,0.0718,0.019,Condo/Co-op,0.109,0.016,0.017
1174,78747,2022-07,88116.5223,520.4899930411716,0.0718,0.019,Condo/Co-op,0.109,0.016,0.017
1175,78747,2022-10,88116.5223,543.8412714585633,0.0718,0.019,Condo/Co-op,0.109,0.016,0.017
1176,78747,2022-04,88116.5223,493.8764550844589,0.0718,0.019,Multi-Family (2-4 Unit),0.109,0.016,0.017
1177,78747,2022-07,88116.5223,520.4899930411716,0.0718,0.019,Multi-Family (2-4 Unit),0.109,0.016,0.017
1178,78747,2022-10,88116.5223,543.8412714585633,0.0718,0.019,Multi-Family (2-4 Unit),0.109,0.016,0.017
1179,78747,2022-04,88116.5223,493.8764550844589,0.0718,0.019,Single Family Residential,0.109,0.016,0.017
1180,78747,2022-07,88116.5223,520.4899930411716,0.0718,0.019,Single Family Residential,0.109,0.016,0.017
1181,78747,2022-10,88116.5223,543.8412714585633,0.0718,0.019,Single Family Residential,0.109,0.016,0.017
1182,78747,2022-04,88116.5223,493.8764550844589,0.0718,0.019,Townhouse,0.109,0.016,0.017
1183,78747,2022-07,88116.5223,520.4899930411716,0.0718,0.019,Townhouse,0.109,0.016,0.017
1184,78747,2022-10,88116.5223,543.8412714585633,0.0718,0.019,Townhouse,0.109,0.016,0.017
1185,78748,2022-04,79418.3918,493.8764550844589,0.0151,0.013,All Residential,0.065,0.002,0.025
1186,78748,2022-07,79418.3918,520.4899930411716,0.0151,0.013,All Residential,0.065,0.002,0.025
1187,78748,2022-10,79418.3918,543.8412714585633,0.0151,0.013,All Residential,0.065,0.002,0.025
1188,78748,2022-04,79418.3918,493.8764550844589,0.0151,0.013,Condo/Co-op,0.065,0.002,0.025
1189,78748,2022-07,79418.3918,520.4899930411716,0.0151,0.013,Condo/Co-op,0.065,0.002,0.025
1190,78748,2022-10,79418.3918,543.8412714585633,0.0151,0.013,Condo/Co-op,0.065,0.002,0.025
1191,78748,2022-04,79418.3918,493.8764550844589,0.0151,0.013,Multi-Family (2-4 Unit),0.065,0.002,0.025
1192,78748,2022-07,79418.3918,520.4899930411716,0.0151,0.013,Multi-Family (2-4 Unit),0.065,0.002,0.025
1193,78748,2022-10,79418.3918,543.8412714585633,0.0151,0.013,Multi-Family (2-4 Unit),0.065,0.002,0.025
1194,78748,2022-04,79418.3918,493.8764550844589,0.0151,0.013,Single Family Residential,0.065,0.002,0.025
1195,78748,2022-07,79418.3918,520.4899930411716,0.0151,0.013,Single Family Residential,0.065,0.002,0.025
1196,78748,2022-10,79418.3918,543.8412714585633,0.0151,0.013,Single Family Residential,0.065,0.002,0.025
1197,78748,2022-04,79418.3918,493.8764550844589,0.0151,0.013,Townhouse,0.065,0.002,0.025
1198,78748,2022-07,79418.3918,520.4899930411716,0.0151,0.013,Townhouse,0.065,0.002,0.025
1199,78748,2022-10,79418.3918,543.8412714585633,0.0151,0.013,Townhouse,0.065,0.002,0.025
1200,78749,2022-04,117406.8979,493.8764550844589,0.0135,0.019,All Residential,0.117,0.005,0.028
1201,78749,2022-07,117406.8979,520.4899930411716,0.0135,0.019,All Residential,0.117,0.005,0.028
1202,78749,2022-10,117406.8979,543.8412714585633,0.0135,0.019,All Residential,0.117,0.005,0.028
1203,78749,2022-04,117406.8979,493.8764550844589,0.0135,0.019,Condo/Co-op,0.117,0.005,0.028
1204,78749,2022-07,117406.8979,520.4899930411716,0.0135,0.019,Condo/Co-op,0.117,0.005,0.028
1205,78749,2022-10,117406.8979,543.8412714585633,0.0135,0.019,Condo/Co-op,0.117,0.005,0.028
1206,78749,2022-04,117406.8979,493.8764550844589,0.0135,0.019,Multi-Family (2-4 Unit),0.117,0.005,0.028
1207,78749,2022-07,117406.8979,520.4899930411716,0.0135,0.019,Multi-Family (2-4 Unit),0.117,0.005,0.028
1208,78749,2022-10,117406.8979,543.8412714585633,0.0135,0.019,Multi-Family (2-4 Unit),0.117,0.005,0.028
1209,78749,2022-04,117406.8979,493.8764550844589,0.0135,0.019,Single Family Residential,0.117,0.005,0.028
1210,78749,2022-07,117406.8979,520.4899930411716,0.0135,0.019,Single Family Residential,0.117,0.005,0.028
1211,78749,2022-10,117406.8979,543.8412714585633,0.0135,0.019,Single Family Residential,0.117,0.005,0.028
1212,78749,2022-04,117406.8979,493.8764550844589,0.0135,0.019,Townhouse,0.117,0.005,0.028
1213,78749,2022-07,117406.8979,520.4899930411716,0.0135,0.019,Townhouse,0.117,0.005,0.028
1214,78749,2022-10,117406.8979,543.8412714585633,0.0135,0.019,Townhouse,0.117,0.005,0.028
1215,78750,2022-04,122780.809,493.8764550844589,0.0516,0.032,All Residential,0.083,0.011,0.059
1216,78750,2022-07,122780.809,520.4899930411716,0.0516,0.032,All Residential,0.083,0.011,0.059
1217,78750,2022-10,122780.809,543.8412714585633,0.0516,0.032,All Residential,0.083,0.011,0.059
1218,78750,2022-04,122780.809,493.8764550844589,0.0516,0.032,Condo/Co-op,0.083,0.011,0.059
1219,78750,2022-07,122780.809,520.4899930411716,0.0516,0.032,Condo/Co-op,0.083,0.011,0.059
1220,78750,2022-10,122780.809,543.8412714585633,0.0516,0.032,Condo/Co-op,0.083,0.011,0.059
1221,78750,2022-04,122780.809,493.8764550844589,0.0516,0.032,Multi-Family (2-4 Unit),0.083,0.011,0.059
1222,78750,2022-07,122780.809,520.4899930411716,0.0516,0.032,Multi-Family (2-4 Unit),0.083,0.011,0.059
1223,78750,2022-10,122780.809,543.8412714585633,0.0516,0.032,Multi-Family (2-4 Unit),0.083,0.011,0.059
1224,78750,2022-04,122780.809,493.8764550844589,0.0516,0.032,Single Family Residential,0.083,0.011,0.059
1225,78750,2022-07,122780.809,520.4899930411716,0.0516,0.032,Single Family Residential,0.083,0.011,0.059
1226,78750,2022-10,122780.809,543.8412714585633,0.0516,0.032,Single Family Residential,0.083,0.011,0.059
1227,78750,2022-04,122780.809,493.8764550844589,0.0516,0.032,Townhouse,0.083,0.011,0.059
1228,78750,2022-07,122780.809,520.4899930411716,0.0516,0.032,Townhouse,0.083,0.011,0.059
1229,78750,2022-10,122780.809,543.8412714585633,0.0516,0.032,Townhouse,0.083,0.011,0.059
1230,78751,2022-04,73854.2734,493.8764550844589,0.0316,0.048,All Residential,0.195,0.019,0.057
1231,78751,2022-07,73854.2734,520.4899930411716,0.0316,0.048,All Residential,0.195,0.019,0.057
1232,78751,2022-10,73854.2734,543.8412714585633,0.0316,0.048,All Residential,0.195,0.019,0.057
1233,78751,2022-04,73854.2734,493.8764550844589,0.0316,0.048,Condo/Co-op,0.195,0.019,0.057
1234,78751,2022-07,73854.2734,520.4899930411716,0.0316,0.048,Condo/Co-op,0.195,0.019,0.057
1235,78751,2022-10,73854.2734,543.8412714585633,0.0316,0.048,Condo/Co-op,0.195,0.019,0.057
1236,78751,2022-04,73854.2734,493.8764550844589,0.0316,0.048,Multi-Family (2-4 Unit),0.195,0.019,0.057
1237,78751,2022-07,73854.2734,520.4899930411716,0.0316,0.048,Multi-Family (2-4 Unit),0.195,0.019,0.057
1238,78751,2022-10,73854.2734,543.8412714585633,0.0316,0.048,Multi-Family (2-4 Unit),0.195,0.019,0.057
1239,78751,2022-04,73854.2734,493.8764550844589,0.0316,0.048,Single Family Residential,0.195,0.019,0.057
1240,78751,2022-07,73854.2734,520.4899930411716,0.0316,0.048,Single Family Residential,0.195,0.019,0.057
1241,78751,2022-10,73854.2734,543.8412714585633,0.0316,0.048,Single Family Residential,0.195,0.019,0.057
1242,78751,2022-04,73854.2734,493.8764550844589,0.0316,0.048,Townhouse,0.195,0.019,0.057
1243,78751,2022-07,73854.2734,520.4899930411716,0.0316,0.048,Townhouse,0.195,0.019,0.057
1244,78751,2022-10,73854.2734,543.8412714585633,0.0316,0.048,Townhouse,0.195,0.019,0.057
1245,78752,2022-04,54189.9385,493.8764550844589,0.0365,0.031,All Residential,0.177,0.021,0.036
1246,78752,2022-07,54189.9385,520.4899930411716,0.0365,0.031,All Residential,0.177,0.021,0.036
1247,78752,2022-10,54189.9385,543.8412714585633,0.0365,0.031,All Residential,0.177,0.021,0.036
1248,78752,2022-04,54189.9385,493.8764550844589,0.0365,0.031,Condo/Co-op,0.177,0.021,0.036
1249,78752,2022-07,54189.9385,520.4899930411716,0.0365,0.031,Condo/Co-op,0.177,0.021,0.036
1250,78752,2022-10,54189.9385,543.8412714585633,0.0365,0.031,Condo/Co-op,0.177,0.021,0.036
1251,78752,2022-04,54189.9385,493.8764550844589,0.0365,0.031,Multi-Family (2-4 Unit),0.177,0.021,0.036
1252,78752,2022-07,54189.9385,520.4899930411716,0.0365,0.031,Multi-Family (2-4 Unit),0.177,0.021,0.036
1253,78752,2022-10,54189.9385,543.8412714585633,0.0365,0.031,Multi-Family (2-4 Unit),0.177,0.021,0.036
1254,78752,2022-04,54189.9385,493.8764550844589,0.0365,0.031,Single Family Residential,0.177,0.021,0.036
1255,78752,2022-07,54189.9385,520.4899930411716,0.0365,0.031,Single Family Residential,0.177,0.021,0.036
1256,78752,2022-10,54189.9385,543.8412714585633,0.0365,0.031,Single Family Residential,0.177,0.021,0.036
1257,78752,2022-04,54189.9385,493.8764550844589,0.0365,0.031,Townhouse,0.177,0.021,0.036
1258,78752,2022-07,54189.9385,520.4899930411716,0.0365,0.031,Townhouse,0.177,0.021,0.036
1259,78752,2022-10,54189.9385,543.8412714585633,0.0365,0.031,Townhouse,0.177,0.021,0.036
1260,78753,2022-04,55828.0298,493.8764550844589,0.0376,0.026,All Residential,0.123,0.018,0.039
1261,78753,2022-07,55828.0298,520.4899930411716,0.0376,0.026,All Residential,0.123,0.018,0.039
1262,78753,2022-10,55828.0298,543.8412714585633,0.0376,0.026,All Residential,0.123,0.018,0.039
1263,78753,2022-04,55828.0298,493.8764550844589,0.0376,0.026,Condo/Co-op,0.123,0.018,0.039
1264,78753,2022-07,55828.0298,520.4899930411716,0.0376,0.026,Condo/Co-op,0.123,0.018,0.039
1265,78753,2022-10,55828.0298,543.8412714585633,0.0376,0.026,Condo/Co-op,0.123,0.018,0.039
1266,78753,2022-04,55828.0298,493.8764550844589,0.0376,0.026,Multi-Family (2-4 Unit),0.123,0.018,0.039
1267,78753,2022-07,55828.0298,520.4899930411716,0.0376,0.026,Multi-Family (2-4 Unit),0.123,0.018,0.039
1268,78753,2022-10,55828.0298,543.8412714585633,0.0376,0.026,Multi-Family (2-4 Unit),0.123,0.018,0.039
1269,78753,2022-04,55828.0298,493.8764550844589,0.0376,0.026,Single Family Residential,0.123,0.018,0.039
1270,78753,2022-07,55828.0298,520.4899930411716,0.0376,0.026,Single Family Residential,0.123,0.018,0.039
1271,78753,2022-10,55828.0298,543.8412714585633,0.0376,0.026,Single Family Residential,0.123,0.018,0.039
1272,78753,2022-04,55828.0298,493.8764550844589,0.0376,0.026,Townhouse,0.123,0.018,0.039
1273,78753,2022-07,55828.0298,520.4899930411716,0.0376,0.026,Townhouse,0.123,0.018,0.039
1274,78753,2022-10,55828.0298,543.8412714585633,0.0376,0.026,Townhouse,0.123,0.018,0.039
1275,78754,2022-04,82755.3597,493.8764550844589,0.0097,0.041,All Residential,0.159,0.007,0.043
1276,78754,2022-07,82755.3597,520.4899930411716,0.0097,0.041,All Residential,0.159,0.007,0.043
1277,78754,2022-10,82755.3597,543.8412714585633,0.0097,0.041,All Residential,0.159,0.007,0.043
1278,78754,2022-04,82755.3597,493.8764550844589,0.0097,0.041,Condo/Co-op,0.159,0.007,0.043
1279,78754,2022-07,82755.3597,520.4899930411716,0.0097,0.041,Condo/Co-op,0.159,0.007,0.043
1280,78754,2022-10,82755.3597,543.8412714585633,0.0097,0.041,Condo/Co-op,0.159,0.007,0.043
1281,78754,2022-04,82755.3597,493.8764550844589,0.0097,0.041,Multi-Family (2-4 Unit),0.159,0.007,0.043
1282,78754,2022-07,82755.3597,520.4899930411716,0.0097,0.041,Multi-Family (2-4 Unit),0.159,0.007,0.043
1283,78754,2022-10,82755.3597,543.8412714585633,0.0097,0.041,Multi-Family (2-4 Unit),0.159,0.007,0.043
1284,78754,2022-04,82755.3597,493.8764550844589,0.0097,0.041,Single Family Residential,0.159,0.007,0.043
1285,78754,2022-07,82755.3597,520.4899930411716,0.0097,0.041,Single Family Residential,0.159,0.007,0.043
