zipcode,year,mobility
98133,2011,0.027999999999999997
98133,2012,0.027000000000000003
98133,2013,0.024
98133,2014,0.027000000000000003
98133,2015,0.026000000000000002
98133,2016,0.031
98133,2017,0.032
98133,2018,0.037000000000000005
98133,2019,0.038
98133,2020,0.037000000000000005
98133,2021,0.0414
98133,2022,0.0442
98134,2011,0.049
98134,2012,0.095
98134,2013,0.11900000000000001
98134,2014,0.08
98134,2015,0.207
98134,2016,0.168
98134,2017,0.15
98134,2018,0.129
98134,2019,0.094
98134,2020,0.053
98134,2021,0.0902
98134,2022,0.0649
98136,2011,0.057999999999999996
98136,2012,0.040999999999999995
98136,2013,0.040999999999999995
98136,2014,0.033
98136,2015,0.023
98136,2016,0.009000000000000001
98136,2017,0.013000000000000001
98136,2018,0.015
98136,2019,0.017
98136,2020,0.019
98136,2021,0.0179
98136,2022,0.0197
98144,2011,0.033
98144,2012,0.034
98144,2013,0.032
98144,2014,0.025
98144,2015,0.021
98144,2016,0.025
98144,2017,0.027000000000000003
98144,2018,0.023
98144,2019,0.027000000000000003
98144,2020,0.037000000000000005
98144,2021,0.0263
98144,2022,0.0256
98146,2011,0.04
98146,2012,0.033
98146,2013,0.03
98146,2014,0.027999999999999997
98146,2015,0.018000000000000002
98146,2016,0.024
98146,2017,0.021
98146,2018,0.022000000000000002
98146,2019,0.019
98146,2020,0.015
98146,2021,0.0189
98146,2022,0.0184
98148,2011,0.016
98148,2012,0.015
98148,2013,0.025
98148,2014,0.031
98148,2015,0.03
98148,2016,0.031
98148,2017,0.027000000000000003
98148,2018,0.035
98148,2019,0.037000000000000005
98148,2020,0.047
98148,2021,0.0396
98148,2022,0.0421
98155,2011,0.025
98155,2012,0.037000000000000005
98155,2013,0.036000000000000004
98155,2014,0.05
98155,2015,0.048
98155,2016,0.039
98155,2017,0.033
98155,2018,0.028999999999999998
98155,2019,0.021
98155,2020,0.018000000000000002
98155,2021,0.0143
98155,2022,0.0074
98164,2011,0.436
98164,2012,0.552
98164,2013,0.772
98164,2014,0.37
98164,2015,0.179
98164,2016,0.07400000000000001
98164,2017,0.063
98164,2018,0.0
98164,2019,0.0
98164,2020,0.0
98164,2021,-0.0544
98164,2022,-0.1087
98166,2011,0.013000000000000001
98166,2012,0.022000000000000002
98166,2013,0.025
98166,2014,0.024
98166,2015,0.023
98166,2016,0.022000000000000002
98166,2017,0.012
98166,2018,0.013999999999999999
98166,2019,0.01
98166,2020,0.013000000000000001
98166,2021,0.0069
98166,2022,0.0041
98168,2011,0.019
98168,2012,0.023
98168,2013,0.021
98168,2014,0.017
98168,2015,0.023
98168,2016,0.024
98168,2017,0.024
98168,2018,0.025
98168,2019,0.023
98168,2020,0.019
98168,2021,0.0238
98168,2022,0.0238
98177,2011,0.019
98177,2012,0.022000000000000002
98177,2013,0.018000000000000002
98177,2014,0.013999999999999999
98177,2015,0.02
98177,2016,0.016
98177,2017,0.011000000000000001
98177,2018,0.021
98177,2019,0.018000000000000002
98177,2020,0.013999999999999999
98177,2021,0.0186
98177,2022,0.0196
98178,2011,0.011000000000000001
98178,2012,0.017
98178,2013,0.012
98178,2014,0.015
98178,2015,0.016
98178,2016,0.021
98178,2017,0.026000000000000002
98178,2018,0.026000000000000002
98178,2019,0.025
98178,2020,0.028999999999999998
98178,2021,0.0268
98178,2022,0.028
98188,2011,0.037000000000000005
98188,2012,0.034
98188,2013,0.022000000000000002
98188,2014,0.019
98188,2015,0.017
98188,2016,0.017
98188,2017,0.032
98188,2018,0.032
98188,2019,0.03
98188,2020,0.033
98188,2021,0.0292
98188,2022,0.0284
98195,2011,0.0
98195,2012,0.0
98195,2013,0.586
98195,2014,0.5379999999999999
98195,2015,0.489
98195,2016,0.769
98195,2017,0.731
98195,2018,0.294
98195,2019,0.0
98195,2020,0.0
98195,2021,-0.0
98195,2022,-0.0001
98198,2011,0.019
98198,2012,0.018000000000000002
98198,2013,0.017
98198,2014,0.024
98198,2015,0.028999999999999998
98198,2016,0.034
98198,2017,0.034
98198,2018,0.037000000000000005
98198,2019,0.035
98198,2020,0.026000000000000002
98198,2021,0.0351
98198,2022,0.0352
98199,2011,0.064
98199,2012,0.06
98199,2013,0.069
98199,2014,0.055
98199,2015,0.051
98199,2016,0.043
98199,2017,0.028999999999999998
98199,2018,0.027999999999999997
98199,2019,0.025
98199,2020,0.043
98199,2021,0.0193
98199,2022,0.0143
98224,2011,0.0
98224,2012,0.0
98224,2013,0.0
98224,2014,0.0
98224,2015,0.0
98224,2016,0.0
98224,2017,0.0
98224,2018,0.0
98224,2019,0.0
98224,2020,0.0
98224,2021,0.0
98224,2022,0.0
98288,2011,0.017
98288,2012,0.017
98288,2013,0.0
98288,2014,0.0
98288,2015,0.0
98288,2016,0.0
98288,2017,0.0
98288,2018,0.039
98288,2019,0.035
98288,2020,0.031
98288,2021,0.0376
98288,2022,0.0399
98321,2011,0.004
98321,2012,0.006999999999999999
98321,2013,0.011000000000000001
98321,2014,0.012
98321,2015,0.011000000000000001
98321,2016,0.008
98321,2017,0.006
98321,2018,0.001
98321,2019,0.001
98321,2020,0.017
98321,2021,-0.0006
98321,2022,-0.0021
98323,2011,0.008
98323,2012,0.012
98323,2013,0.01
98323,2014,0.0
98323,2015,0.0
98323,2016,0.003
98323,2017,0.003
98323,2018,0.002
98323,2019,0.003
98323,2020,0.003
98323,2021,0.0029
98323,2022,0.0027
98354,2011,0.037000000000000005
98354,2012,0.023
98354,2013,0.032
98354,2014,0.044000000000000004
98354,2015,0.028999999999999998
98354,2016,0.023
98354,2017,0.021
98354,2018,0.013000000000000001
98354,2019,0.006
98354,2020,0.016
98354,2021,0.0009
98354,2022,-0.0041
98391,2011,0.011000000000000001
98391,2012,0.013999999999999999
98391,2013,0.012
98391,2014,0.01
98391,2015,0.013000000000000001
98391,2016,0.019
98391,2017,0.019
98391,2018,0.02
98391,2019,0.02
98391,2020,0.019
98391,2021,0.0211
98391,2022,0.0221
